FIPS,State,County,PCH_LACCESS_POP_10_15,PCH_LACCESS_HHNV_10_15,PCT_LACCESS_SNAP15,PCT_LACCESS_WHITE15,PCT_LACCESS_BLACK15,PCT_LACCESS_HISP15,PCT_LACCESS_NHASIAN15,PCT_LACCESS_NHNA15,PCT_LACCESS_NHPI15,PCT_LACCESS_MULTIR15,PCH_LACCESS_POP_10_15_imputed,PCH_LACCESS_HHNV_10_15_imputed,PCT_LACCESS_SNAP15_imputed,PCT_LACCESS_WHITE15_imputed,PCT_LACCESS_BLACK15_imputed,PCT_LACCESS_HISP15_imputed,PCT_LACCESS_NHASIAN15_imputed,PCT_LACCESS_NHNA15_imputed,PCT_LACCESS_NHPI15_imputed,PCT_LACCESS_MULTIR15_imputed,Cluster Labels
51197,VA,Wythe,-0.1328983550177484,13.34000045865666,0.7092529342684774,3.615365616257909,0.2607341146801648,0.0294614589736642,0.0259418954296245,0.0048124783403867,2.530001884997537e-05,0.0811561842791729,0,0,0,0,0,0,0,0,0,0,6
51199,VA,York,7.774702793212048,29.1582031524438,1.5212404073741896,25.488382926650072,3.77665364802331,1.0617698080630102,1.2773264001606746,0.0985657908687376,0.0509420470386995,1.0491801703399013,0,0,0,0,0,0,0,0,0,0,0
51510,VA,Alexandria,7180.634658103658,33.05070229803382,2.917384230814071,18.97695278732151,1.879655763347218,2.021269583329681,0.2493499994570431,0.8047466720839286,0.0192069944837646,1.1545418761665502,1,1,1,1,1,1,1,1,1,1,0
51515,VA,Bedford,0.0,33.057763354560564,1.3165379767678085,7.968232669956928,0.5719722310937753,0.1504647262018426,0.0,0.0,0.0,0.1331910145523195,0,1,1,0,0,0,0,0,0,0,6
51520,VA,Bristol,-3.5712494653418103,11.129450934349984,6.47704757484564,23.824823130281526,2.328955506018845,0.3775832462834051,0.1080793733435716,0.1314268210681957,0.0041162214373252,0.7612851947057022,0,0,0,0,0,0,0,0,0,0,0
51530,VA,Buena Vista,-2.1580334914397024,66.5331891170534,15.568400020735536,83.31260511844766,4.91819984421815,1.5028711460188615,0.4173970252784886,0.9620858709752076,0.1740119144796646,1.989245281663128,0,0,0,0,0,0,0,0,0,0,4
51540,VA,Charlottesville,176.88525703492596,75.34761722665412,0.1772801780960209,4.850155792269235,0.958811708791862,0.2885844594241472,1.2097365068418493,0.0058591973342862,0.0038337078568851,0.3146257135222334,0,0,0,0,0,0,0,0,0,0,6
51550,VA,Chesapeake,-9.415706532931504,38.591716321706095,2.0482255826244757,12.55452170402,6.411956259182166,0.8107125767128739,0.4427039302889315,0.0726313782545851,0.0183413555411563,0.8014325336703598,0,0,0,0,0,0,0,0,0,0,0
51570,VA,Colonial Heights,-3.053575502036984,-65.41401269263861,0.9855700981422392,15.844152574798,1.092408742578278,0.5956112887866751,0.806179510603986,0.0668973525184038,0.0096319314240245,0.5525002898777296,0,0,0,0,0,0,0,0,0,0,6
51580,VA,Covington,7.663742752452843,-20.07704409574437,2.724011849259274,18.67235443969468,1.443503095627564,0.2783679734367019,0.0335514175473913,0.0176147099554968,0.0,0.6398173618386849,0,0,0,0,0,0,0,0,0,0,6
51590,VA,Danville,-12.481270735991618,-28.675458126617563,3.2450732643172167,6.768527151492486,5.464577602305911,0.6741797417237626,0.1510826914814425,0.0199425208219319,0.0,0.5949521874488979,0,0,0,0,0,0,0,0,0,0,0
51595,VA,Emporia,-44.79387016429076,11.668221876929502,0.3425607921005531,0.413819509431888,0.5268116356682082,0.0,0.0,0.0017464329364912,0.0,0.0022493992946754,0,0,0,0,0,0,0,0,0,0,6
51600,VA,Fairfax,7186.064375121999,33.050497887290966,0.077281707864979,2.1547132322377758,0.0240622993427397,0.1216739140749771,0.40655731164297,0.0156517422915086,0.0,0.0755004298355475,1,1,0,0,0,0,0,0,0,0,6
51610,VA,Falls Church,7180.634658103658,33.05070229803382,2.917384230814072,18.97695278732151,1.8796557633472173,2.021269583329681,0.2493499994570431,0.8047466720839304,0.0192069944837645,1.1545418761665502,1,1,1,1,1,1,1,1,1,1,0
51620,VA,Franklin,0.9506414997542292,-21.62150938235667,17.71290643141085,26.895655442642507,29.43188154572,1.248103360934083,0.3673996175681659,0.1565214369123887,0.0,1.7028326555718245,0,0,0,0,0,0,0,0,0,0,8
51630,VA,Fredericksburg,-66.90082453670726,-86.68729768522999,1.1514385937194318,4.345333818969036,3.2377849041772584,0.9491395370923208,0.3681290895820526,0.0661513701578535,0.0049678486214529,0.6869302780814502,0,0,0,0,0,0,0,0,0,0,6
51640,VA,Galax,8.655812657741098,-34.087374221886094,0.5703187922434805,2.8046826289450584,0.0113427778666278,0.1857654096067239,0.0142005112184038,0.0,0.0012729219611955,0.094489128934841,0,0,0,0,0,0,0,0,0,0,6
51650,VA,Hampton,27.99044816057795,55.44398748097088,3.3738094611266742,12.441903143228412,15.29417825565616,1.256688251686661,0.7291000357222781,0.1218097522004954,0.0289486089163582,1.3731105528545866,0,0,0,0,0,0,0,0,0,0,8
51660,VA,Harrisonburg,-69.23571707467846,-39.43424574807412,0.4681553029665568,1.9680426478735824,0.2141707583818027,0.5480788568425871,0.0661743025899703,0.0029418426636089,0.0,0.3950020322356933,0,0,0,0,0,0,0,0,0,0,6
